"","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper"
"1",0.00761534830809803,0.0160249268241149,0.214806699957765,0.0573585899714766,0.125236092473472,0.0124169517654316,1.73217400331384e-10,0.566541390526425
"2",0.0273608267225192,0.0190686763824209,0.196364579130054,0.124197447357738,0.149823172872175,0.0113699412385572,3.580452974632e-10,0.471815355938491
"3",0.0247472465165352,0.0167730545961721,0.244075032514271,0.138655667041205,0.134530736218669,0.00913562662444416,1.82005241652078e-09,0.432082634668652
"4",0.0286687085313996,0.0116877387995506,0.150598713337885,0.134606212413053,0.10319349797719,0.0119470790764645,2.72858214229354e-10,0.559298049591599
"5",0.00965164252885438,0.00949842005350325,0.149791053161186,0.0888145694279197,0.0934961339254709,0.0103166587119618,1.33186256965456e-10,0.638431522057917
"6",0.0154943811485547,0.0154360743346911,0.184649360371831,0.096649068760758,0.123243507656746,0.00927985874065782,8.4939887820869e-11,0.555247748901821
"7",0.0111634004251837,0.0152616688383423,0.167644759491797,0.0968813775324596,0.106100004131636,0.00828265629914368,1.46239221945417e-10,0.594666133135199
"8",0.0379442077674485,0.0203442976617913,0.215727377215972,0.168871177637063,0.145779286874838,0.0140296123006121,4.83852937735404e-11,0.39730404049389
"9",0.0283578045249314,0.0145958585695747,0.19043851915537,0.129685842583566,0.10624194523539,0.0134391861082647,4.63324528965516e-09,0.517240839189658
"10",0.0307661683375697,0.0125594679151078,0.170799145906617,0.100750071404347,0.111263031621167,0.00835473064802946,2.38197994682081e-10,0.565507383928964
"11",0.0461379156538373,0.0226491895995833,0.176205740919156,0.111952156907023,0.181428795794378,0.0121780700436269,7.19197760484143e-10,0.449448130363197
"12",0.0279539721869712,0.0202732131773075,0.165217743084185,0.0926459831568679,0.145166526661598,0.011821536196286,1.21645179769338e-10,0.53692102541514
"13",0.0291229677185885,0.0177700486331885,0.187541850904146,0.110512954988192,0.141540294164477,0.0118598506304453,1.05631858753274e-10,0.50165203285533
"14",0.0114256939475542,0.0123708197914049,0.103374552745824,0.0847452627930571,0.118164876559599,0.012107574346432,6.20761972259304e-11,0.657811219754053
"15",0.0212262337519546,0.0190673982140569,0.165794461860984,0.0886825927988578,0.15832151612438,0.01199319019342,5.98253767567321e-11,0.534914606996522
"16",0.0292301891120457,0.0261352555590637,0.201523988960714,0.136846877371617,0.193961229325327,0.0191038942899159,7.55311205158123e-09,0.393198557828206
"17",0.0387448864018321,0.0165911639691326,0.17031975936481,0.143088178156567,0.149658529973365,0.0155800870583287,8.2443852353114e-11,0.46601739499352
"18",0.0229588659030158,0.0159379583134718,0.160085359163434,0.11066292488266,0.121854022416123,0.0148917676360585,1.196507481885e-10,0.553609101565586
"19",0.0438185527194135,0.0201806431769897,0.186448348594317,0.161506861437716,0.15376373353818,0.0171156222912787,1.56934026698238e-10,0.417166238085171
"20",0.0372627577850767,0.0157972289510971,0.135341107716783,0.153529994356113,0.147149593815786,0.0160635276628033,6.99101514477913e-11,0.494855789642431
"21",0.0282908099990776,0.0194647757371198,0.141145758859663,0.0755787469701278,0.149629821181094,0.0112289155389697,1.0202365324017e-10,0.574661171611925
"22",0.0285537513641099,0.0192920102785333,0.128275891024198,0.0797531752321813,0.109946151757344,0.0121281407029518,6.78774786519517e-10,0.622050878961907
"23",0.0445755798488284,0.0234189230510138,0.208172943522048,0.156880548001694,0.173498750244328,0.0169925275852361,7.20616079765479e-10,0.376460727026236
"24",0.0356109971914179,0.0190098990051988,0.177500968208977,0.14358735528055,0.106214176613313,0.016755775809274,3.25379385315076e-10,0.50132082756589
"25",0.0366519308955648,0.0193549945494511,0.161968606099763,0.131995162070653,0.129571852678614,0.0173653659045411,4.38987576858984e-10,0.503092087362424
"26",0.0408925100293307,0.0211263554576814,0.169205352317131,0.139905670367413,0.147736126247286,0.0164411487969543,2.14765037926081e-10,0.464692836569438
"27",0.0370935021697955,0.022447825527709,0.147974042462307,0.15315206687366,0.125248783388123,0.0168087019962907,2.9905856414967e-10,0.497275077283056
