"","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper"
"1",0.0106013235758188,0.0132886641332462,0.186956277250837,0.055727476658414,0.101432388609361,0.0113862480109987,3.09772195838353e-08,0.620607590784105
"2",0.0163224434278485,0.0200897162053384,0.185182164774484,0.068151164927807,0.159584204000907,0.00947546455688592,4.00307055756608e-10,0.541194841706422
"3",0.0111236300686795,0.0147734425154917,0.250921711814458,0.0696002397484971,0.13054168663516,0.00879549691068004,1.72632441331986e-10,0.514243792134402
"4",0.021217405575978,0.014223567078351,0.26095139899219,0.113969911975421,0.138672044207184,0.0103960128495398,8.77642278099294e-10,0.440569658443694
"5",0.0150512661263082,0.0147459850448098,0.194561407565778,0.0681316092045602,0.157333896292228,0.0113504632465268,5.86143928343406e-10,0.538825371933646
"6",0.00328901987082084,0.0229495745797524,0.266986158811643,0.0556772336138694,0.170570053094086,0.0137071384394575,5.24067409770821e-11,0.466820821537964
"7",0.0369158078917222,0.0169479710647055,0.285086629868311,0.0586573759175546,0.177748796369243,0.0102795832928416,3.11281778046954e-11,0.414363835564494
"8",0.0166816373867798,0.0172669516812455,0.216248987604263,0.0550396777665505,0.152610331977016,0.0097211326721004,5.50485347048297e-10,0.532431280361559
"9",0.01773288071351,0.0139875391339921,0.233305680113057,0.0749179046232728,0.131294143036493,0.0112469874376126,1.87888071145858e-10,0.517514864754175
"10",0.0247883656228621,0.0255533120033786,0.206093716382276,0.0597929974331259,0.0957003347283061,0.0108124135487961,4.75917017562176e-10,0.577258859805338
"11",0.0674281916706911,0.0177609439829965,0.318683618334955,0.126368450167973,0.0903762384838251,0.0152273604063336,4.40794801918901e-10,0.36415519651243
"12",0.0161185354541628,0.0120506668163823,0.196284222175798,0.0859722362439656,0.111110211354964,0.00834723379848152,2.4317269385077e-09,0.570116891724519
"13",0.0115010285874312,0.0199586979675289,0.248425431060075,0.0644876971814657,0.184833275985001,0.010739251276971,2.31373931102962e-10,0.460054617710153
"14",0.0203972650937959,0.0189118931826937,0.239529907537763,0.0658923359939092,0.200213346828562,0.0122978745837186,1.66804297105861e-09,0.442757375111515
"15",0.0341952136025655,0.0133234982284717,0.281637879621317,0.160504308646571,0.073431956443798,0.0119067563899386,2.41101145963183e-10,0.425000386826237
"16",0.0188717683716925,0.0173570507235314,0.278414794736537,0.0665041125307088,0.166907783132245,0.0134291173406253,8.95201666537606e-10,0.438515372269458
"17",0.00652284040715331,0.00930813799105318,0.130287286784588,0.0447057696895586,0.146655687180256,0.00853958369563614,1.55467077813441e-09,0.653980692697084
"18",0.0251631247150244,0.0194309875324815,0.106150810888996,0.125175058600401,0.220419324162958,0.0135933467634642,0.0031920930231532,0.486875254313522
"19",0.00954857333984539,0.0166782474190083,0.131253414691555,0.0901365244995525,0.11523239254834,0.015775973081768,6.82602194674937e-11,0.621374874351671
"20",0.0374112027520851,0.0210615075067115,0.194087117903613,0.12097244001669,0.221513219094967,0.0136184841836617,7.50614574328326e-05,0.391260967084838
"21",0.0502860814396542,0.0204842808789735,0.192456729272653,0.105677955900364,0.137539708890169,0.0137540584529929,2.17929454520216e-09,0.479801182985899
"22",0.0310492000601078,0.00929063280178877,0.118008076341767,0.193555892153885,0.140974337898289,0.0159816985263005,0.000739335992967875,0.490400826224894
"23",0.0645694212472385,0.00746800585192313,0.206260983372159,0.160239529613994,0.0942412785056322,0.0189061342147605,1.23758586469866e-09,0.448314645956707
"24",0.0207048866979721,0.0141957163477817,0.114067484925707,0.0919725516156347,0.118476063405938,0.0193176119247498,0.000251996457331362,0.621013688624885
"25",0.00323216115336651,0.0176315679001987,0.15454652614758,0.0841323093225466,0.114940365642901,0.0168310308587606,0.000727913374231223,0.607958125600416
"26",0.00767198408833775,0.0205312030271202,0.20610246402914,0.0504739953352674,0.182905771329391,0.0149463260529319,2.06203275341213e-09,0.517368254075779
"27",0.0455627440575133,0.00993364196688629,0.137465392958402,0.201193701271007,0.147338451103078,0.0177599128642977,1.2269400045124e-10,0.440746155656122
"28",0.0247581676316559,0.0189081060189621,0.114381946575168,0.242948566978848,0.193005650131128,0.0175046741284309,0.00179456386748963,0.386698324668317
"29",0.0107647602017804,0.0214482753758243,0.131525822757361,0.0715374725577371,0.228714541623643,0.0129035346485374,1.46601424668784e-05,0.52309093269265
"30",0.0284837226411138,0.00552277225067853,0.116009903327065,0.110668066592512,0.0413242856616912,0.0219362634387717,0.0073670158415855,0.668687970246582
"31",0.0181332416123961,0.0195900077617394,0.158813344529191,0.134369632319961,0.162565752819761,0.018986949477638,2.39900451601965e-10,0.487541071239413
"32",0.0112594023962278,0.0206050001984962,0.1419721145488,0.0896402082996475,0.153682128834386,0.0126759668053592,2.94242202305451e-09,0.570165175974661
"33",0.0398884876291493,0.00269594889156394,0.156191471638701,0.086535102680982,0.0160692909509483,0.0183521335986532,0.00736474830292933,0.672902816307073
