"","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper","T_cells_regulatory_(Tregs)","T_cells_gamma_delta","NK_cells_resting","NK_cells_activated","Monocytes","Macrophages_M0","Macrophages_M1","Macrophages_M2","Dendritic_cells_resting","Dendritic_cells_activated","Mast_cells_resting","Mast_cells_activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE"
"X190511_32F",0.104561293763679,0,0,0.00546067587834275,0,0,0,0.233699607435664,0,0,0.0366723840614211,0,0,0.216620111880839,0.00972556295170995,0.0324732553251707,0.141885340019402,0,0.0588977226114764,0.0509495219046052,0,0.10905452416769,0.152,0.108445347460531,1.04893511958525
"X190511_72F",0,0,0.0436318783473104,0.00344412909175623,0,0,0.00120088361867214,0.212368590646234,0.00174864060152435,0.12633508485029,0,0.0669291662451895,0.171545486757969,0.021981910356867,0.0375131506666741,0.262590191037574,0,0,0,0.0411236234933411,0.00958726428659818,0,0.114,0.121573822247102,1.04633855585928
"X190511_46F",0,0.0100753929677511,0.065159603552333,0.0883475816889546,0,0.0654869905952209,0.0511507756518075,0.0288697082468948,0.0202389523890798,0.0343173512425251,0,0,0.0158406076843577,0.298057639230906,0,0.113199118552921,0,0.0635786769332201,0,0.0981879127906085,0,0.0474896884734208,0.002,0.267397354520209,0.986138204701223
"X190511_79F",0.11592165749824,0,0.0238941276458125,0.160801053390696,0,0.0959430375141613,0.0343597869103164,0.119510135653071,0,0,0,0.0287941166429309,0.049475512457274,0.123136348667642,0.0605269583365673,0.137859174521202,0,0,0,0.0482212742623917,0.00155681649969465,0,0,0.391347151461602,0.920020091352295
"X190511_70F",0,0,0,0,0.131108097625431,0.0980771253361437,0.0576652876085583,0.0525575504224704,0,0,0.00511655755570819,0.0179167829681284,0.00993758635052591,0.0440615825739024,0,0.276219007433998,0,0.0512387000050509,0.135567452957817,0.0570506942754302,0,0.0634835748868361,0.078,0.135561317154402,1.03333045461364
"X190511_68F",0.0795103640850655,0,0,0.0670680598399637,0.2236224305657,0.108708112457817,0.0568082479168347,0.0132444524033098,0,0,0.0459143313556246,0,0.0208470143376471,0,0.0319536917779527,0.260281655511629,0.0322560311350891,0,0,0.0597856086133676,0,0,0,0.404688890263289,0.91427856548818
"X190511_74F",0.122104331334376,0,0,0,0.177130135298698,0.0481737665342882,0,0.242622855516855,0,0,0.142990900921555,0,0.0383992644949518,0,0,0.063021966330793,0.0190905180196508,0.023649679528533,0,0.0872388270499975,0,0.0355777549703023,0.843,0.0120635501329038,1.09794392051489
"X190511_55F",0.103834841716703,0,0,0,0,0.246224815511121,0.0383253472341002,0,0,0,0.0954623088204152,0,0.0404537334398702,0,0,0.384070013799606,0.0160326135718053,0.00604487712304481,0,0,0.0695514487833337,0,0.789,0.0208142561480987,1.08253379046851
"X190511_45F",0,0,0.079057150815797,0,0,0.227524926204714,0,0.0158344050298505,0,0,0,0.0383383936240078,0.0394883618644037,0.0385587203127038,0.0782786223346389,0.418363217558292,0.00478931351642059,0.0476018581142251,0.0121650306249465,0,0,0,0,0.328988985295809,0.95294043600571
"X190511_13F",0.0129182271806777,0,6.14333140078285e-06,0.0903203803186694,0,0.402399911076893,0,0.0208977261441391,0.0821615154746997,0,0.0669968574615083,0,0.180437306422462,0.0615611049610265,0.00118968184550907,0,0.00219952474676275,0,0.0632802477609955,0,0.0156313732752562,0,0.968,-0.0276519099612754,1.12556602295345
"X190511_41F",0,0.0229901386174126,0,0.191184095813759,0,0.110873836693097,0,0.184974753272644,0,0,0.0644108561625026,0,0.0159643624915794,0.157330408121678,0.0365128969302922,0.154472165991913,0,0.0254420154089524,0,0.0122575937624981,0.0117238437389146,0.0118630329947574,0.472,0.0619231514390185,1.07826807049069
"X190511_10F",0,0.0765294617232995,0,0.0149849128335806,0.0554949379202209,0.163681923290686,0,0.114316414447734,0,0.00964202128949564,0,0.0634629948677323,0.0502950510445501,0.046638344565471,0.00472289180532738,0.190759741334712,0.156724210708628,0,0,0.0469528876983866,0.00579420647017565,0,0.023,0.18151838714688,1.01118942479594
"X190511_7F",0.0646060713180298,0,0,0,0.207087572521846,0,0,0.0535585566652015,0,0,0.0443106088050083,0,0,0.124742973840101,0,0.27183489060729,0,0.00923766615573548,0,0.224621660086788,0,0,0.092,0.128369353903974,1.05955947512673
"X190511_8F",0,0.0926461705798635,0,0,0.0170898495898675,0.204358804601305,0.03197799991013,0.0471077861786361,0,0,0,0,0.0487787867799071,0,0,0.25445053757002,0.0992115163113166,0.0730191071527872,0.125266657282655,0.00609278404351148,0,0,0.002,0.266871145803333,0.971066420337441
"X190511_33F",0.0896369084017617,0,0,0.0753587424864015,0.0337560605115689,0.0216075770398219,0.0659473498420127,0.155562773127782,0,0,0.0271041220580202,0,0.000639528904540617,0,0.00143577945669811,0.239906155280373,0.0918603554552188,0,0,0.138701008179298,0.0584836392565033,0,0.152,0.108624597010317,1.04019367312645
"X190511_87F",0.01426322736543,0.0234130547328761,0,0,0,0.264599673818069,0,0.10459450437396,0.00295098054139273,0,0.176238838021046,0,0.0549530685398615,0.0588318808129704,0,0.156402862244813,0,0.0251226482484894,0,0.0831764152022285,0.0354528460988636,0,0.995,-0.0582760531046976,1.12185190499009
"X190511_60F",0.170887227836851,0,0.107536644352296,0,0,0.197474911439613,0.0905141724349315,0,0,0,0.000201050544771553,0.00977779684465812,0.0024606831694009,0.041818758999442,0,0.105309333244739,0.157087070491899,0,0,0.116932350641397,0,0,0.964,-0.0251372585860723,1.07798546414291
"X190511_84F",0.256430171740197,0.0732176205565341,0.0291006908581287,0,0.0640441064579049,0.201012603738042,0,0.0970738390571944,0,0.00836471355737125,0,0,0.0334228665611107,0.0308494904246912,0.0195500509225875,0.147509867758953,0.0168507835403276,0,0,0.0225731948269572,0,0,0,0.296572161343981,0.965704111963977
"X190511_85F",0,0,0.138661219195689,0,0.159498024604996,0.212922973377073,0,0.0863439974424638,0.000251489259347091,0,0.0778082599631871,0.0223399629376821,0.0656444245403662,0.0377505516611768,0.0361126750465695,0.154751022922852,0.00343647888995961,0,0,0,0.00447892015863744,0,0.018,0.189218036601119,1.00889267893187
"X190511_56F",0.10572133916238,0,0.0169584014387791,0.094684048783395,0,0.257561200639252,0,0.143457857722536,0,0,0.0457031317376179,0,0.0159860329322883,0.137500387050575,0.0507671343154829,0.00842951938255362,0,0.0709411404807014,0,0.0522898063544391,0,0,0.05,0.151736068070534,1.03497002706969
"X190511_63F",0.0178025137806295,0.114708308763524,0.100993949193124,0.10127975126472,0,0.0924571183754041,0.0530242794783908,0.0672834834376337,0,0,0.0155937157128048,0,0.0171725081323901,0.158752475860224,0.029833632441028,0.154697064063314,0,0,0,0.0764011994968125,0,0,0.099,0.126161955238508,1.02725602608588
"X190511_44F",0.112390696110685,0,0,0.0549447532929725,0,0,0,0.166005509921694,0,0,0.0141473212160498,0.0584087051643232,0.130230711047871,0.240321041309249,0,0.191443372229242,0,0,0,0.0313142818155037,0.000793607892409417,0,0.831,0.0149515074707488,1.0984459220956
"X190511_35F",0.149922237901391,0,0,0.0906887272204541,0.0667506855220905,0.200748658740621,0,0.121874843117921,0,0,0,0,0.0575596757672917,0,0.0162482415930816,0.246989446388673,0.00928750717260186,0.00756031072248164,0.0298665863158024,0,0.00250307953758942,0,0.466,0.0626258828023789,1.06607020399377
"X190511_67F",0.0646624039961575,0.0269816867799032,0.0260112836573328,0.165871796257258,0,0.118642158835397,0,0.130510773148524,0,0,0,0.0308092679571745,0.0712023311042823,0,0.0400263024379072,0.236241525231585,0,0.00668963787561538,0,0.0607525138757625,0.0215983188431002,0,0.038,0.166130304518684,1.01828024705374
"X190511_75F",0.223681557274166,0,0,0,0.12681726863084,0.142406610331494,0,0.0101345521186488,0,0,0.0518335797362606,0,0.0432463864338116,0.0861232672730052,0.012360624563173,0.203570738410358,0.0582806697151969,0,0.0271911760212593,0.0143535694917859,0,0,0.735,0.0305183120250817,1.07146613526068
"X190511_78F",0.000137315578242475,0.0527852524344763,0.104371060651894,0,0.0153444695511605,0.0384889479487289,0.0266151414820033,0.243071279461903,0,0,0.0502515415005185,0,0.0176146594059003,0.164260596869611,0.102510677502238,0.130044909884154,0,0,0,0.0545041477291696,0,0,0.21,0.0986868123104024,1.04520048034543
"X190511_80F",0,0.349347564441233,0.0313630307535032,0.0774935223464542,0.106695747255134,0.226664281740475,0.03502394233769,0.0278236264832604,0,0,0,0.000596313739889555,0.00557454304434136,0.00676905233861918,0.0134665623547803,0.0253460588877897,0.0359329303275731,0.016473070981454,0,0.0295852067502956,0.0118445462175078,0,0,0.545514961525548,0.842040809111699
"X190511_82F",0.00922660915310763,0,0,0,0.0419761990651316,0.211384258972063,0,0.147516178885784,0,0,0.0495189134543134,0,0.0352673122639717,0.0428053776352063,0.0319469652734233,0.317258792532744,0,0,0.0738529418346374,0.0392464509296179,0,0,0.457,0.0640100730909961,1.06463395238261
"X190511_36F",0.156135731948513,0.234195872532729,0,0,0.0916181316920218,0.145462115031417,0.111272189058988,0,0,0,0.105402371366367,0,0.0172609990506532,0.0305168355564412,0,0.0139405865123545,0.086627679931486,0.00756748731902946,0,0,0,0,0.018,0.187647592217972,1.01628036343992
"X190511_17F",0.0543654673661501,0,0.0119012253715508,0,0,0.260554880747701,0.0742824409485834,0.136976797326378,0,0,0.0759055518453196,0,0.0252541624654006,0.0545732468771357,0,0.104504107658345,0.0643791026932147,0.0950635216721372,0,0,0,0.0422394950280849,0.455,0.064445086352138,1.05746729304789
"X190511_9F",0,0,0,0,0,0.165293353049094,0,0.064578924310652,0,0,0.0804903140430299,0,0.0521421861146549,0.246679518752492,0,0.233756675693287,0,0.0289115204340581,0,0.112440373895511,0.0157071337072204,0,0.004,0.241292773570432,1.0036322509512
"X190511_48F",0.154378192816055,0,0.0859728588527915,0,0,0.144648702060922,0,0.0961371572285497,0,0,0,0,0.0247058410580826,0.117793966548096,0,0.266926949110555,0,0,0.0988255364908892,0,0.010610795834059,0,0.658,0.0397600362206844,1.06240542671459
"X190511_77F",0.0525073468705619,0,0.0515766186121764,0.0813555756243033,0,0.0833349217966165,0.0825716152091072,0.105856032678046,0,0,0.048037385814073,0,0.0232979845627386,0.0482860334758931,0.0397082036836268,0.159618102222651,0,0.0195082807471532,0,0.136120645032155,0,0.0682212536708982,0.014,0.196394939956756,1.00300233515976
"X190511_4F",0.175740306059399,0,0.0230753961856509,0.10912035492698,0.0154486331269797,0.0615057863900098,0.0457748979129609,0.0516055055972127,0,0,0.00791484609480471,0.010796071999348,0.0155962611599957,0.307590835387238,0,0.0730106618848159,0.0371129194767534,0.0324258990698575,0,0.0332816247279936,0,0,0.3,0.0850093360022171,1.06467568839761
"X190511_64F",0,0,0.0910467244809916,0,0,0.339392120838731,0,0.0244929109941737,0,0,0.0151545660320158,0.0427253491989703,0.091738692043984,0.12304904196389,0.0515193961195786,0.135637463593429,0,0,0.0808509432426073,0,0.00439279149162935,0,0.123,0.119242543421752,1.03238904117503
"X190511_66F",0.0295558116509915,0.106584670456678,0.139310525614229,0.127970367092808,0,0.0583833190268162,0.0435103789071451,0.0789538635734283,0,0,0,0.047798797939869,0.0166234520918312,0.057293372985001,0.0480205239758099,0.195834820227464,0,0.0423739043989481,0,0.00778619205897982,0,0,0,0.400557931511772,0.915765390374142
"X190511_31F",0.0591938683540227,0,0,0.0168165942149806,0,0.106544798678401,0.0592679367807089,0.0950201754365858,0,0,0.141201852842397,0,0.0885212833941138,0.223009005447317,0,0.0921838082758693,0.0505452383584693,0,0.0112880827179754,0.0564073554991593,0,0,0.699,0.0354018871380764,1.07961287294731
"X190511_47F",0.00180922984695806,0,0,0.0520171098456022,0.190449183205983,0.140143003724846,0.127098702925133,0,0,0,0.0633915579458053,0,0.0786692278939081,0.0215722023762204,0.000148743094675335,0.187362988606266,0.0540977967360928,0,0.0832402537985102,0,0,0,0.117,0.120610092084163,1.03530545026826
"X190511_53F",0.122440658935928,0,0.24089835534331,0,0,0.180523738641025,0,0.0362781251336473,0.0308912043413698,0,0,0.0195899256387365,0,0.0680178952953534,0,0.220546345713595,0,0,0.0340996426025928,0.0212338341330968,0.0176695617082959,0.00781071251304889,0.626,0.0445259957380717,1.04905962723793
"X190511_12F",0,0.0544215645471356,0,0.0346521345778713,0,0.0535675764883166,0.119624825418471,0.297116713131574,0,0,0.050247553991173,0,0.00877226874980605,0.0173187527378893,0.00913064423508646,0.331253569196589,0.006191839503844,0,0,0.0177025574222432,0,0,0.465,0.0629857264365635,1.06863636839135
"X190511_18F",0,0.0148337450088436,0.00606562256635933,0.166704097624069,0.00730533493265234,0.0988617330734784,0.0839526037343268,0.0789472088087822,0,0,0.00308432321774866,0,0.0253485068989606,0.0990055062735124,0.0653704921104554,0.280887293012953,0.0364354843405695,0,0.0331980483972887,0,0,0,0,0.299205824965226,0.962995274531643
"X190511_73F",0.00885033835385687,0.0870550517465181,0,0,2.65881588745814e-05,0.0897495039653142,0.0948089538568243,0.0427929670414905,0,0,0.130448456534277,0,0.116476053036285,0.132009721294571,0.00581453299041598,0.22989699790503,0.0173891757388367,0,0,0.0376361841050384,0.00704547527266704,0,0.558,0.0521942864733265,1.06680070791045
