"","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper","T_cells_regulatory_(Tregs)","T_cells_gamma_delta","NK_cells_resting","NK_cells_activated","Monocytes","Macrophages_M0","Macrophages_M1","Macrophages_M2","Dendritic_cells_resting","Dendritic_cells_activated","Mast_cells_resting","Mast_cells_activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE"
"Patient22",0.0021110414961374,0.00208727651171234,0.00078417752796535,0,0,0.257068229315707,0,0.00828568718491173,0.0401367014126905,0,0.0916137570868469,0,0.0546160581387694,0.0951658281494254,0,0.125682971046107,0.000161101071659706,0,0.306747951879341,0,0.0155392191787273,0,0.787,-0.0103357498208213,1.11184913099869
"Patient24",0,0,0.137697138381828,0.124809182832102,0.0129725264636339,0.0180947504054776,0.0204054010100948,0.112874220244434,0,0,0.0619271320906762,0.0221864071090882,0.0538733547982107,0.142954570526883,0.00804380712268619,0.26303249531154,0,0,0,0.0211290137033458,0,0,0.244,0.0659088047957831,1.06094612063936
"Patient25",0,0.00207129102380962,0,0.0577871194931504,0,0.206359303241806,0.0906972451922551,0.00127375922881871,0,0,0.0408938356624513,0,0.0247583255874466,0,0.0339361672830931,0.311935299162938,0.0717357429161623,0,0.158551911208068,0,0,0,0.289,0.0575676768785625,1.06001577532198
"Patient27",0.0340704661409345,0.115795269711486,0.0482295279576586,0.151281149115142,0,0.350785852934209,0.0818942779686719,0.00923489149476689,0,0,0.00992387878897968,0,0.0179073935737059,0.00322773957294196,0.0689025986718201,0.0762346606413774,0.0153287287029966,0,0.0106449131511214,0,0.00653865157418743,0,0.182,0.0844026280187534,1.06970379184431
"Patient30",0.0020962168390267,0,0,0.354459147952478,0,0,0.174132195877196,0.0303940288715552,0.000917991120081181,0.0293819494165502,0,0,0.00891369862310138,0,0.036329993255795,0.240108456103078,0.00102047170444754,0,0.107875698975388,0,0.0143701512613034,0,0.022,0.206084961286627,1.00764128477835
"Patient31",0.0358788154002937,0,0.056247824713624,0.0201974008316747,0,0.132699869762142,0.0679879571717729,0.0248038581294745,0,0,0.0250547983630162,0,0.0157457578966645,0.00506743104092002,0.0506321306045387,0.503330475651345,0,0,0.0314016660986523,0,0.0309520143358811,0,0.503,0.0223996004825258,1.08817350595818
"Patient32",0,0,0.0110302153020542,0,0.0454325164978409,0.11520267415774,0.122610275021253,0,0,0,0.0469712068236564,0,0.0494922616397894,0.184945704091086,0,0.2068958877982,0,0.00342085642247251,0,0.127545962546096,0.0864524396998109,0,0.631,0.00690024242468816,1.09443185292614
"Patient33",0,0.0941958389348854,0.0274628016906249,0.0988045751782551,0,0.170610361135303,0.0257974051884451,0,0,0,0.0134059791513194,0,0.0692154368020674,0.130297555876954,0.0217557952392515,0.231086620808145,0.000835996923858995,0,0.11653163307089,0,0,0,0.003,0.32262264481086,0.950579060806708
"Patient34",0.0138884073579768,0,0.0106001691678196,0,0,0.293459829326482,0,0.00908667385771892,0.0102262249891036,0,0.100670070608223,0.0038019676103177,0.0657199521223028,0.00154520604821003,0.00445991786898282,0.168560119912864,0,0,0.317981461129999,0,0,0,0.631,0.00683618638681388,1.10669326522647
"Patient35",0.0136331477358268,0,0.00754505298694369,0.177975160315628,0,0.0286091029027606,0.0271359500612894,0.16080720425402,0.0188475310578567,0,0.0296064680793181,0,0.014012252332899,0.124473377326714,0.0533879715506572,0.281550428679015,0,0,0.0624163527170709,0,0,0,0.274,0.0606562549775732,1.07067063888998
"Patient38",0.0173976650981808,0,0.0090048366576635,0.13070629555026,0,0.268657038550434,0.0315524013232727,0.0224101471216868,0,0,0.0382589117744461,0,0.0153615154496628,0.0534512690843076,0.0278799482693419,0.275616096052873,0,0,0.0535693975442752,0,0.0561344775235956,0,0.532,0.0182542718603856,1.08560847361747
"Patient42",0.00735781775835465,0,0.0467742417160731,0.04288859387895,0,0.128212419639013,0.0433544443232107,0.00460274481399437,0.0129608217745693,0,0.115601364039196,0,0.00728295361213988,0.327358391204616,0.0724131648036542,0.122637765027524,0,0,0.0412975217032094,0,0.0272577557054959,0,0.213,0.0729108345344901,1.08380310899304
"Patient44",0.111378531343989,0.0105951192939001,0,0.0445106432601768,0,0.14740322149022,0,0.0623826756526163,0.0614603790229832,0,0,0.0682320639372424,0.0507894410234932,0.16319529587171,0.0648873257412538,0.208746469294887,0,0,0.00641883406752735,0,0,0,0.013,0.247535709888979,0.989176648089728
"Patient45",0,0,0.0223818701174371,0.111455233582412,0,0.153208585025162,0.0137344520951418,0.0620395421840533,0.00818489003726009,0,0.014741993347853,0,0.0120493370981792,0.202988026943301,0.0445329985522751,0.312037649307836,0,0,0.0426454217090893,0,0,0,0.039,0.176212974000039,1.03153298388203
"Patient4",0,0,4.373256973537e-05,0.0733402049470475,0.0164681036223492,0.0651868130863175,0.128967594683657,0.0451363605443849,0,0,0.054858953013911,0,0.0118466511168489,0.0470745165773142,0.0509988248228732,0.233088487793093,0.12888747224244,0.00711020136202329,0.118323682377523,0,0.0186684012404829,0,0.63,0.00719759617355504,1.07253437435971
"Patient58",0,0,0,0.0304863642054707,0.0747625497354269,0.176292639056967,0,0.0117711730273593,0,0,0,0.10901357961475,0.0181873775613564,0.0349171615385621,0.0383998935431007,0.18904253358346,0.0106599265391972,0,0.237187061799019,0,0.0692797397953313,0,0.629,0.00771499580621829,1.0914303908393
