"","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper"
"1",0.0160029789275361,0.0185989257920437,0.208592005470186,0.0555440791576315,0.0960526803305744,0.00885236094445111,1.56323665650238e-10,0.596356969221253
"2",0.0239302956456864,0.0202182454784211,0.231207961667915,0.0835064700072126,0.121879821356879,0.00922419017455471,1.14005759554482e-09,0.510033014529274
"3",0.00783799083109762,0.0186342513015412,0.190142960181733,0.0528243004674689,0.115327372194148,0.00815296728535615,8.0001193289929e-09,0.607080149738536
"4",0.0271926503473153,0.0183164285314044,0.161148161361587,0.0685317800967868,0.10153888443821,0.00700367172660595,4.84066577482529e-10,0.616268423014023
"5",0.0127819611762657,0.0152527013644265,0.164743559579517,0.0534796528713789,0.111196271303698,0.00982798521440229,4.98491647253211e-10,0.63271786799182
"6",0.0239879769912239,0.0161940237135285,0.209482972001724,0.0688464236558931,0.121394177505793,0.00675098174237966,1.3383141347942e-09,0.553343443051144
"7",0.00715645706678591,0.0207577514951145,0.19748096172766,0.0462512633847133,0.0907360277282139,0.00930065241031898,4.2243195705774e-10,0.628316885764761
"8",0.0240516082735287,0.02193202328143,0.208543285959578,0.0755634111219287,0.129223354322078,0.0120923109003524,2.59726717857599e-10,0.528594005881378
"9",0.00814696109717109,0.0192490735343301,0.210891457423974,0.0476249386456028,0.101798533421883,0.0122566305662433,3.00712927201324e-10,0.600032405010084
"10",0.00565690010483239,0.0158840368157488,0.178421983136245,0.0360927678700967,0.0948343274865716,0.00912993621682109,4.17098674733695e-10,0.659980047952586
"11",0.0213788701154523,0.0244235337484742,0.291561700513649,0.0731517243810607,0.140993547787619,0.0141627234641315,5.59376705829088e-10,0.434327899430236
"12",0.00676377170568762,0.0159661988710933,0.192521542655736,0.0449996145834771,0.0995945443091641,0.0134253791506885,4.07642275379613e-10,0.626728948316511
"13",0.0255095370720616,0.0216171793437322,0.238849406107838,0.0628609342428066,0.123067083543669,0.0113516605411618,2.7505600568042e-10,0.516744198873674
"14",0.0150895579640758,0.0211569514116164,0.221068415397106,0.0982808143810971,0.113581556354098,0.0103763195010143,1.40369902543078e-08,0.520446370954001
"15",0.0173120833791388,0.0165604199697783,0.148627612779658,0.0597340138838871,0.0650901693328842,0.00427818022170436,7.73885687822143e-12,0.688397520425211
"16",0.0101794014525676,0.0145283866419185,0.128318864209866,0.0534313662944196,0.0890966471468488,0.0059771926267525,3.32173141369226e-10,0.698468141295453
"17",0.015764056891626,0.0202084932540538,0.169337643037986,0.0544208049315202,0.101679916174546,0.00780228487773005,6.88144859057016e-11,0.630786800763724
"18",0.0641515935797012,0.017101614233395,0.251084144698081,0.0810479161097181,0.0966916116749344,0.0110978656698717,1.01623050107868e-10,0.478825253932676
"19",0.0441344659248377,0.0155852417545652,0.285149550932145,0.0988441696229149,0.0917254333665686,0.00898124317431988,2.79794276081696e-11,0.455579895196669
"20",0.0275543532746576,0.0157818703610415,0.240701082719734,0.0708735327699005,0.0863941738392329,0.0100633812969346,5.18134288276638e-10,0.548631605220365
"21",0.0224269348871254,0.0206160703276963,0.214023225144001,0.131594637257261,0.102167072615219,0.013384027423894,5.18730076543347e-12,0.495788032339617
"22",0.060482792827368,0.020495245156039,0.283804154752227,0.106673667583879,0.0974190153830107,0.0128355494139789,4.29058602559515e-10,0.418289574454439
"23",0.0140078672409627,0.0175271624982975,0.187468900789288,0.0676537846607273,0.111607501844188,0.0105791236273395,2.73953492163672e-10,0.591155659065244
"24",0.0380905033899727,0.021020193369159,0.221552848561429,0.0689155896125172,0.142334823551121,0.00810109020437616,2.92984043929766e-10,0.49998495101844
"25",0.0783764517232206,0.0188695727684665,0.310987504923066,0.114118101137249,0.0937530438431922,0.0108338290737629,1.34049917251167e-11,0.373061496517638
"26",0.0403109009179539,0.017223080983509,0.253854851896178,0.144950441990383,0.0928516981786484,0.0111058225188842,2.08268805346665e-12,0.439703203512361
"27",0.0297024782737512,0.0176021923302633,0.226759186538658,0.0965246849152557,0.106610647650519,0.010359452792217,4.32239134825441e-10,0.512441357067096
"28",0.0226519974000756,0.0199743788415035,0.254469216039128,0.0921279008693284,0.129340323591294,0.0125570960723522,4.76021979122854e-10,0.468879086710296
"29",0.0657847127669878,0.015998020364369,0.295390845330421,0.133101414537463,0.0879497221002366,0.0103293765950028,5.14822118778795e-10,0.391445907790698
"30",0.0179426650605345,0.0189726974620233,0.197182749815571,0.0711986863447797,0.103688089607989,0.0101924226263449,6.29700957754146e-10,0.580822688453057
"31",0.0180363988895098,0.0189365051625643,0.193735142009641,0.0561520294177284,0.0900058981719793,0.00743379792475928,2.59462265545267e-11,0.615700228397871
"32",0.0223202448400722,0.0193795547627882,0.228269273984752,0.0683865326375032,0.0927095494959058,0.01026624818339,3.05539982099359e-10,0.558668595790049
"33",0.0348444806773418,0.0174107687620631,0.215480060204958,0.082371062990176,0.0999241691603041,0.0114512341035955,2.47138378269323e-09,0.538518221630178
"34",0.0668803770041158,0.018941838838982,0.2669051461462,0.148258515965933,0.114464825413551,0.0094948252645776,1.81562979581744e-10,0.375054471185078
"35",0.037298725624054,0.0177327137116872,0.232152383658437,0.0798916131314935,0.0795706297365383,0.0103412330225015,1.80654212224165e-10,0.543012700934635
"36",0.0863871861260301,0.0129401754552904,0.337218809004146,0.0829189815818274,0.0835570277200783,0.00829778740491516,3.05869035530177e-11,0.388680032677125
"37",0.0185651408848489,0.0177118055535078,0.217252661417911,0.113845770849537,0.101079665061527,0.0144720191138034,1.97679674196603e-10,0.517072936921185
"38",0.0643364226589206,0.0223847478879306,0.270086356067375,0.0627860533675024,0.135754511662394,0.01021867103928,3.80985757786045e-10,0.434433236935612
"39",0.00529562804299546,0.0226843078298814,0.251195559245323,0.0304472375389846,0.0939168254279545,0.0100903164473455,1.75691365552229e-10,0.586370125291824
"40",0.0416335666682362,0.0218604261305357,0.244841451204916,0.103776760236609,0.135390036490229,0.0116650944025531,5.14890085621079e-10,0.440832664352032
"41",0.00716579499841045,0.0145458800508819,0.149425594586135,0.0440910597089675,0.0646717279676402,0.00672295577561996,2.54856912116937e-10,0.713376986657488
