"","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper","T_cells_regulatory_(Tregs)","T_cells_gamma_delta","NK_cells_resting","NK_cells_activated","Monocytes","Macrophages_M0","Macrophages_M1","Macrophages_M2","Dendritic_cells_resting","Dendritic_cells_activated","Mast_cells_resting","Mast_cells_activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE"
"ERR2497997",0.00272121448415334,0,0.0521543079590149,0.10725359096583,0,0.19164626867462,0,0.00463124107654095,0.0197998794644214,0,0.00108597982706536,0.0290001221623521,0,0.175537078955904,0.021605002886865,0.180965026020541,0,0,0,0.0987992540126229,0,0.114801033510069,0.004,0.329751237485684,0.953489657635569
"ERR2497998",0.0677058664267699,0,0.0122707683988516,0.0579714643526863,0,0.142838205782874,0,0.00241666284841089,0.0695780988376805,0,0.071091800908141,0,0.0440585944865369,0.167462503777432,0.0130803260308327,0.304069992694782,0,0,0,0.0474557154550017,0,0,0.023,0.199694648911844,1.01280743253324
"ERR2497999",0.0219327530764139,0,0,0.0844076060644572,0,0.156857534725567,0.0157030738737074,0,0,0,0.0613158443525536,0,0.0136202050723749,0.109792809224321,0.0367785649386902,0.0710215159486709,0,0.000440036733479345,0,0.201817602299065,0,0.2263124536907,0.004,0.333376117661792,0.964867029420044
"ERR2498000",0.0312145421485704,0,0.212649474378168,0.139324591706904,0,0.179706794012339,0.0721091520135277,0.0412831780986492,0.00443415119951888,0,0.00297739852228218,0.043138924706508,0.00452698978665014,0.0383918821077198,0.00597347057004234,0.111280840374172,0.0252505714581092,0.0289805814542733,0,0.0587574574625658,0,0,0.015,0.222184031407624,0.988881014133546
"ERR2498001",0.0862104106164526,0,0,0.22519403355214,0,0,0.0419238110273569,0.0964960774365577,0,0,0,0.0522095151616463,0,0.0666779856607211,0.0627620597031446,0.324582102735609,0.0211654620793541,0,0,0.0170402914862568,0,0.00573825054076169,0.023,0.197735703374904,1.01252036405172
"ERR2498002",0.0172287648113866,0.0325047736016375,0,0.142268660147099,0,0.172328834590713,0,0,0.040281036858977,0.0233765494308162,0,0.070189311957425,0,0,0.0582108355161499,0.290700496704359,0.0236604590748758,0,0.129250277306562,0,0,0,0.001,0.428315016980948,0.902831485463627
"ERR2498003",0.0262455489415306,0,0,0.0415940816567838,0,0.130095771846604,0,0.00952691501117373,0.00124969714824931,0,0,0.0436353398102375,0.0517507356349493,0,0.0136872886188373,0.120212562048782,0,0.0133489284893747,0,0.344907554954107,0,0.20374557583937,0.002,0.349433242488961,0.973959733202634
"ERR2498004",0.0261338223340707,0,0.184590899871346,0.109354354359479,0,0.175711827033979,0,0.00219752022588068,0.008326686658922,0,0.0222348860098217,0.0186163431354575,0.0214262288284514,0,0.0163109234000642,0.333305845267831,0.00684829185029626,0.005164686403686,0,0.0697776846207134,0,0,0.079,0.138342375793139,1.02338693805588
"ERR2498005",0,0.00223659191408046,0,0.265899420183372,0,0,0.206526128565621,0.0553566426176842,0,0,0.000312382817730171,0.0417036625552154,0.00653210755850277,0.128645364375453,0.0944091361729434,0.169962202841564,0.00328351237415194,0,0,0.0207643826453178,0,0.0043684653783642,0.0580000000000001,0.158426002387222,1.03553609268434
"ERR2498006",0.046448540044792,0,0.0239992617658107,0.0283842715637557,0,0.129622817595401,0,0.0105399443189235,0,0,0,0.0179123896830685,0.0511354498215245,0.0201741846763721,0.0238979461776714,0.0430816188397302,0.0104492535831199,0.000852928487299162,0,0.377992223370792,0,0.21550917007174,0,0.441104422673727,0.917915490585316
"ERR2498007",0.0354764744413353,0,0.00330861770829984,0.00926155994901723,0,0.179158052320006,0.028889879094253,0,0,0,0.0193749769132058,0,0,0.0736200877013368,0.00411397145350007,0.0596671261973968,0,0.0449657057460559,0,0.332400592292879,0,0.209762956182715,0.004,0.332323072741486,0.978788154929666
