"","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper"
"1",0.0272592207984491,0.00861792788633088,0.152543935599241,0.113855448329019,0.103848029437003,0.0051329225203847,7.24329121663711e-11,0.588742515357139
"2",0.0270110095070523,0.00892267418692662,0.148372154183533,0.106947971812516,0.11098566870072,0.00455206087649012,6.2782877384104e-10,0.593208460104932
"3",0.0340282949277093,0.00887462944501563,0.150597921264301,0.106618280745243,0.107954416272477,0.00532565600681598,7.92393882148911e-10,0.586600800546045
"4",0.028618635700064,0.00945756682415234,0.159664826384743,0.114336724678857,0.0990160232901125,0.00524283189197974,5.77432432944408e-10,0.583663390652658
"5",0.0374195558544084,0.00910845977084676,0.157124206215397,0.107699782228451,0.0963957288967836,0.00584041019058596,6.90011203221494e-10,0.586411856153516
"6",0.0263418608468123,0.00912344387427523,0.150128521174939,0.111694090497625,0.107544161403829,0.00504824455009708,6.53612344667536e-11,0.590119677587061
"7",0.0323240359577919,0.00881633487681206,0.157004137348821,0.111111142131207,0.104740851705711,0.00544408751553993,4.69584044933091e-10,0.580559409994533
"8",0.0352686428567219,0.0088949934330282,0.154795528851212,0.112056032420443,0.103165358847463,0.00570304445672096,3.23320299785194e-09,0.580116395901209
"9",0.0323562005656144,0.00875434769899791,0.155237738593137,0.108656299231822,0.10234586785146,0.00553116819725804,2.65557941858255e-09,0.587118375206132
"10",0.0349310769424787,0.00901002999773938,0.159014088815731,0.105252808284757,0.100532807157856,0.00578263583411047,1.22320027168569e-11,0.585476552955095
"11",0.034252642576868,0.00896200844066044,0.151837375266255,0.107575128648673,0.106627058963539,0.00547769020108502,9.96342213705487e-11,0.585268095803285
"12",0.0355962175089952,0.00977467576923259,0.159927118077611,0.109269924103487,0.0989670896253461,0.0056682212177652,2.80062665083399e-10,0.5807967534175
"13",0.0340530518702942,0.00902507811655376,0.163455857030762,0.111144157388881,0.0979795655399344,0.00568133452972723,8.35814621684164e-10,0.578660954688032
"14",0.0312199908550321,0.00895469653775396,0.162206117829597,0.107607325482413,0.102335042879648,0.00537740865533643,2.16582149579977e-10,0.582299417543638
"15",0.0350424829251313,0.00911107439506413,0.16277395897705,0.111365902616048,0.101407636781014,0.00585370612061276,9.75944318355734e-11,0.574445238087486
"16",0.0350788336267487,0.00907782914319055,0.155459395207778,0.110484415909538,0.102645266495529,0.00582652610806304,3.70373016382823e-10,0.581427733138779
"17",0.0352360249156478,0.00903306614426362,0.154735680349437,0.111915661724169,0.102559087494237,0.00604186444240502,9.13179709572177e-09,0.580478605798044
"18",0.033739519133376,0.00923804491602809,0.164620494979103,0.114132214705567,0.0984733608563338,0.0058574089854313,2.0444606019382e-10,0.573938956219715
"19",0.0351447865729545,0.00919033877960727,0.151476495092832,0.109817229075863,0.106604565685251,0.00555208128558573,7.38773139297548e-10,0.582214502769133
"20",0.0360199362922223,0.00916444725753865,0.160806898848269,0.111266673440379,0.102440922264474,0.00590699732857002,2.32929177937637e-10,0.574394124335619
"21",0.0324905957627174,0.00913448612669579,0.16048515089491,0.114183136222921,0.100449638527447,0.00545925342192713,1.2369595804586e-10,0.577797738919686
"22",0.0370615251277335,0.00928460216094796,0.158441198299262,0.110557033125195,0.101789600776665,0.00593889283213396,3.45163746931583e-10,0.576927147332898
"23",0.0275425919310171,0.00869597556266947,0.148294564973036,0.106185247110534,0.107665006837325,0.00528423662740197,1.11314561843749e-10,0.596332376846702
"24",0.0283499304426123,0.00862210606660294,0.153783556296964,0.113064577520382,0.102882795494049,0.00533103711631487,3.35697393405254e-10,0.587965996727377
"25",0.0367148363513667,0.00968675639103829,0.162482396074772,0.109737065955175,0.098788149763519,0.00580063283048323,2.41920041689126e-09,0.576790160214446
"26",0.0316048901117535,0.00879108707269048,0.158411298820498,0.110122830693437,0.105497978840433,0.00555581362183571,1.59695266340237e-10,0.580016100679657
"27",0.0308904652751019,0.0091879664426653,0.167768634520483,0.116624178189924,0.0966447887528634,0.00545497492397072,4.52151086070742e-09,0.573428987373481
"28",0.0369273931981948,0.00940596677460053,0.157969086091993,0.113331623900301,0.100189370630773,0.00618829158221206,3.77288451593035e-10,0.575988267444637
"29",0.0315269981900037,0.00911172001755647,0.158630940789815,0.114415477659877,0.101016512010511,0.00540052942129428,9.48643968814495e-10,0.579897820962298
